769	12.51
770	11.8
771	9.99
772	13.43
773	12.76
774	10.9
775	7.02
776	8.23
777	8.38
778	6.4
779	7.57
780	7.32
781	11.31
782	10.77
783	3.5
784	7.52
785	5.81
786	6.83
787	5.41
788	8.44
789	8.8
790	4.2
791	4.62
792	3.71
793	4.59
794	4.34
795	3.53
796	5.55
797	4.74
798	4.12
799	3.17
800	5.16
801	3.75
802	4.05
803	2.08
804	7.29
805	5.58
806	2.03
807	5.39
808	1.35
809	6.23
810	2.06
811	5.06
812	4.48
813	3.58
814	3.45
815	0.4
816	2.95
817	-1.46
818	4.33
819	2.5
820	1.86
821	-0.49
822	-2.19
823	0.65
824	1.33
825	5.11
826	1.21
827	-0.86
828	-0.56
829	0.64
830	1.22
831	3.21
832	0.16
833	-1.88
834	1.81
835	2.51
836	-0.37
837	3.12
838	0.49
839	1.29
840	5.57
841	-0.46
842	2.45
843	-0.36
844	3.76
845	1.77
846	1.38
847	1.53
848	-1.27
849	-2.12
850	-0.6
851	-0.55
852	-0.47
853	-0.25
854	1.3
855	-0.39
856	0.11
857	0.5
858	-1.66
859	2.18
860	1.84
861	0.69
862	1.54
863	0.55
864	3.42
865	0.6
866	1.37
867	1.54
868	0.23
869	2.31
870	1.48
871	-2.14
872	2.77
873	2.44
874	0.14
875	0.69
876	4.52
877	-0.07
878	-1.71
879	4.11
880	-2.56
881	0.55
882	0.06
883	0.24
884	0.72
885	4.33
886	-0.76
887	-0.17
888	-1.39
889	1.45
890	0.04
891	0.24
892	0.66
893	1.42
894	-0.03
895	-0.1
896	1.65
897	0.25
898	2.11
899	-1.24
900	0.46
901	0.07
902	1.21
903	0.8
904	1.81
905	2.24
906	-1.45
907	-1.47
908	-1.77
909	2.35
910	0.47
911	-0.04
912	2.48
913	-0.03
914	2.48
915	-0.2
916	-1.08
917	1.51
918	-1.35
919	0.99
920	-0.62
921	0.62
922	-1.23
923	1.39
924	1.65
925	0.28
926	0.54
927	3.21
928	1.88
929	-0.45
930	0.87
931	-0.93
932	-2.52
933	-0.91
934	-0.86
935	1.12
936	1.59
937	1.97
938	2.51
939	-0.66
940	-1.86
941	-0.47
942	0.1
943	-0.33
944	2.75
945	-0.04
946	1.54
947	-0.86
948	-0.73
949	-2.29
950	-0.44
951	-0.54
952	-2.24
953	0.57
954	-0.74
955	-1.27
956	-0.33
957	-1.47
958	-0.78
959	-0.52
960	-1.53
961	-2.52
962	-1.49
963	-2.19
964	-0.71
965	-1.82
966	-0.4
967	-0.52
968	-0.62
969	-0.68
970	-1.04
971	-1.15
972	-2.69
973	-2.87
974	4.46
975	-0.36
976	-0.25
977	0.84
978	-0.55
979	0.39
980	-1.83
981	1.62
982	3
983	1.51
984	0.71
985	-0.72
986	2.59
987	-1.32
988	-0.22
989	2.91
990	1.44
991	-0.29
992	3.56
993	-0.19
994	3.64
995	-0.05
996	-1.56
997	1.51
998	1.59
999	2.66
1000	1.21
